id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern
ss388,environment was lively and diverse . ,environment,"environment was lively, diverse",diverse,"['attentive', 'efficient', 'responsive', 'comprehensive', 'personalized', 'seamless', 'high-quality']",service,Modified text: Assistance was attentive and diverse.,True,False
ss388,environment was lively and diverse . ,environment,"environment was lively, diverse",diverse,"['expensive', 'pricey', 'costly', 'affordable', 'budget-friendly', 'reasonable']",price,The market was expensive and varied.,True,False
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub-style joint, atmosphere (implied)",pub-style joint,"['product lineup', 'range of products', 'assortment of goods', 'selection of items', 'catalog of products', 'array of offerings']",products,"the service is awesome for a pub - style joint, and there is something to satisfy everyone, with a product lineup.",True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub-style joint, atmosphere (implied)",pub-style joint,"['service quality', 'service experience', 'level of service', 'customer service', 'service standards', 'staff responsiveness', 'service efficiency']",service,"the level of service is awesome for a pub-style joint, and there is something to satisfy everyone",True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub-style joint, atmosphere (implied)",pub-style joint,"['an affordable spot', 'a budget-friendly venue', 'a good-value place', 'a value-for-money spot', 'a cost-efficient venue', 'an affordable hangout']",price,"this place is an affordable spot, and there is something to satisfy everyone.",True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub-style joint, atmosphere (implied)",atmosphere (implied),"['product selection', 'menu offerings', 'range of offerings', 'menu items', 'product lineup']",products,"the service is awesome for a pub - style joint, and there is something to satisfy everyone with a product selection.",True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub-style joint, atmosphere (implied)",atmosphere (implied),"['service quality', 'level of service', 'customer service', 'service responsiveness', 'staff attentiveness', 'service efficiency']",service,"the staff attentiveness is awesome for a pub-style joint, and there is something to satisfy everyone.",True,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,"pub-style joint, atmosphere (implied)",atmosphere (implied),"['price is reasonable', 'affordable pricing', 'pricing is fair', 'value for money', 'cost is sensible', 'budget-friendly prices']",price,"The service is excellent at this pub - style spot, and pricing is fair.",True,True
ss491,the environment was super sweet and people were nice ,environment,"environment was super sweet, people were nice",environment was super sweet,"['the products were incredibly appealing', 'the products were exceptionally sweet', 'the products were outstanding', 'the products were superb', 'the products were amazing', 'the products were really nice']",products,The products were incredibly appealing.,True,False
ss491,the environment was super sweet and people were nice ,environment,"environment was super sweet, people were nice",environment was super sweet,"['the service was superb', 'the service was outstanding', 'the service was fantastic', 'the service was top-notch', 'the service was excellent', 'the service was incredibly attentive']",service,the service was superb.,True,False
ss491,the environment was super sweet and people were nice ,environment,"environment was super sweet, people were nice",environment was super sweet,"['price was super affordable', 'price was incredibly cheap', 'price was really reasonable', 'price was great value', 'price was unbelievably low', 'price was fairly priced', 'price was excellent value']",price,"the price was really reasonable, and people were nice.",True,False
ss491,the environment was super sweet and people were nice ,environment,"environment was super sweet, people were nice",people were nice,"['the products were high quality', 'the products were top-notch', 'the products were well-made', 'the products were reliable and affordable', 'the products were excellent', 'the products were impressive']",products,the products were high quality,True,False
ss491,the environment was super sweet and people were nice ,environment,"environment was super sweet, people were nice",people were nice,"['the service was attentive', 'the staff were helpful', 'the service team was courteous', 'the waitstaff were friendly', 'the servers were efficient', 'the service was top-notch']",service,"the staff were helpful, and the experience was smooth and pleasant.",True,True
ss491,the environment was super sweet and people were nice ,environment,"environment was super sweet, people were nice",people were nice,"['the price was reasonable', 'pricing was fair', 'cost was affordable', ""the bill wasn't steep"", 'prices were competitive', 'the pricing was budget-friendly', 'price points were approachable']",price,the bill wasn't steep and people were nice.,True,False
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"outdoor picnic tables, bees buzzing around",outdoor picnic tables,"['outdoor furniture', 'patio furniture', 'garden furniture', 'outdoor dining sets', 'patio dining tables', 'picnic table sets', 'outdoor dining furniture']",products,"There is outdoor furniture outside, with lots of bees and flies buzzing around.",True,True
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"outdoor picnic tables, bees buzzing around",outdoor picnic tables,"['outdoor dining service area', 'outdoor seating for dining service', 'al fresco dining service setup', 'patio dining service area', 'outdoor dining arrangement for service', 'restaurant-style outdoor dining service']",service,"lots of picnic tables outside with lots of bees and flies buzzing around, in an outdoor dining service area.",True,True
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"outdoor picnic tables, bees buzzing around",outdoor picnic tables,"['pricey outdoor picnic tables', 'affordable picnic tables outside', 'expensive picnic tables outside', 'low-cost picnic tables outside', 'picnic table pricing outside', 'wallet-friendly picnic tables outside', 'high-priced picnic tables outside']",price,There are affordable picnic tables outside.,True,True
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"outdoor picnic tables, bees buzzing around",bees buzzing around,"['merchandise on display', 'goods for sale', 'products on offer', 'range of products', 'assorted goods', 'various products']",products,Merchandise on display near the outdoor seating area.,True,False
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"outdoor picnic tables, bees buzzing around",bees buzzing around,"['excellent service', 'prompt service', 'friendly service', 'attentive service', 'efficient service', 'courteous service', 'reliable service']",service,"The patio had plenty of tables outside, and customers praised excellent service.",True,False
ss280,lots of picnic tables outside with lots of bees and flies buzzing around . ,environment,"outdoor picnic tables, bees buzzing around",bees buzzing around,"['high prices', 'steep prices', 'inflated prices', 'rising prices', 'price tags climbing', 'expensive prices']",price,"Even as people set up picnics outside, high prices at the stalls made budgeting tricky.",True,False
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,atmosphere is beautiful,atmosphere is beautiful,"['the products are beautiful', 'the products are well presented', 'the product selection is stunning', 'the merchandise looks top-notch', 'the goods are appealing', 'the items look high quality']",products,the waiter was also really nice and the merchandise looks top-notch.,True,False
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,atmosphere is beautiful,atmosphere is beautiful,"['the service was excellent', 'the service was outstanding', 'the service was top-notch', 'the service was impeccable', 'the service was attentive and warm', 'the service was prompt and friendly']",service,the waiter was also really nice and the service was excellent.,True,True
ss497,the waiter was also really nice and the atmosphere is beautiful . ,environment,atmosphere is beautiful,atmosphere is beautiful,"['the prices are reasonable', 'the price is reasonable', 'pricing is fair', 'the cost is reasonable', 'the prices are affordable', 'pricing is competitive']",price,the waiter was also really nice and pricing is fair.,True,True
ss334,this mall actually feels like one in las vegas . ,environment,feels like one in Las Vegas,feels like one in Las Vegas,"['offers a Las Vegas–worthy product lineup', 'boasts a Las Vegas–caliber product selection', 'presents a Las Vegas–style range of products', 'features a product assortment that rivals Las Vegas', 'provides a Las Vegas–style assortment of products', 'displays a Las Vegas–inspired product lineup']",products,this mall actually feels like one that offers a Las Vegas–worthy product lineup.,True,True
ss334,this mall actually feels like one in las vegas . ,environment,feels like one in Las Vegas,feels like one in Las Vegas,"['delivers service on par with a Las Vegas resort', 'offers Las Vegas-caliber customer service', 'provides service that rivals what you’d expect in Las Vegas', 'offers a level of attentive service worthy of Las Vegas', 'provides service that matches the efficiency of Las Vegas concierge teams', 'delivers service that feels as polished as Las Vegas hospitality']",service,"this mall actually feels like one in las vegas, delivers service on par with a Las Vegas resort.",True,True
ss334,this mall actually feels like one in las vegas . ,environment,feels like one in Las Vegas,feels like one in Las Vegas,"['is overpriced', 'has Vegas-level prices', 'is steeply priced', 'charges casino-scale prices', 'is pricey', 'has sky-high prices']",price,this mall is overpriced.,True,False
ss2,my only issue was the cleanliness of the restaurant . ,environment,cleanliness of the restaurant,cleanliness of the restaurant,"['quality of the food', 'food quality', 'range of menu items', 'selection of dishes', 'menu offerings', 'quality of the menu items']",products,my only issue was the quality of the food.,True,True
ss2,my only issue was the cleanliness of the restaurant . ,environment,cleanliness of the restaurant,cleanliness of the restaurant,"['service quality', 'level of service', 'staff responsiveness', 'attentiveness of the staff', 'efficiency of the service', 'courtesy and professionalism of the staff']",service,my only issue was the staff responsiveness.,True,True
ss2,my only issue was the cleanliness of the restaurant . ,environment,cleanliness of the restaurant,cleanliness of the restaurant,"['the price of the meal', 'the cost of the meal', 'the pricing', 'the price point', 'the value for money', 'the bill', 'the overall cost']",price,my only issue was the bill.,True,False
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion",cramped space,"['limited product range', 'narrow product selection', 'restricted product lineup', 'short product catalog', 'small product assortment', 'limited range of products']",products,"my only prior complaint was the cramped space, but since the recent expansion, the limited product range is no longer an issue.",True,False
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion",cramped space,"['poor service', 'slow service', 'unreliable service', 'inconsistent service', 'delayed service', 'subpar service']",service,"my only prior complaint was the cramped space, but since the recent expansion, this is no longer an issue, though poor service has appeared in some interactions.",True,True
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion",cramped space,"['high price', 'steep pricing', 'expensive cost', 'unnecessarily high pricing', 'elevated price', 'high cost']",price,"my only prior complaint was the cramped space, but since the recent expansion, steep pricing is no longer an issue.",True,False
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion",recent expansion,"['expanded product lineup', 'updated product range', 'broader product assortment', 'enhanced product offerings', 'widened product catalog', 'improved product lineup']",products,"my only prior complaint was the cramped space, but with the expanded product lineup, this is no longer an issue.",True,False
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion",recent expansion,"['service upgrade', 'service improvement', 'service enhancement', 'recent service upgrade', 'service modernization', 'service refinements', 'service enhancements']",service,"my only prior complaint was the cramped space, but since the recent expansion, there has been a service improvement.",True,False
ss384,"my only prior complaint was the cramped space , but since the recent expansion , this is no longer an issue . ",environment,"cramped space, recent expansion",recent expansion,"['recent price drop', 'recent price reduction', 'recent price decrease', 'recent pricing adjustment', 'recent price change', 'recent cost reduction']",price,"my only prior complaint was the cramped space, but since the recent pricing adjustment, this is no longer an issue.",True,False
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",good amount of seats,"['a solid selection of products', 'a good range of items', 'a wide assortment of offerings', 'an extensive product lineup', 'a robust catalog of items', 'a diverse product selection']",products,"Prices are not bad and they have a good amount of seats and take reservations, with an extensive product lineup.",True,False
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",good amount of seats,"['efficient reservation process', 'friendly and attentive staff', 'prompt and helpful service', 'reliable reservation system', 'attentive customer service', 'convenient booking options']",service,Prices are not bad and they have a good amount of seats and take reservations with an efficient reservation process.,True,True
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",good amount of seats,"['affordable pricing', 'reasonable prices', 'competitive pricing', 'fair pricing', 'budget-friendly prices', 'cost-effective pricing']",price,This option offers reasonable prices and has a good number of seats and takes reservations.,True,True
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",take reservations,"['offer products', 'sell merchandise', 'provide product lineup', 'feature items for sale', 'display a range of products', 'have product selections']",products,prices are not bad and they provide product lineup and take reservations.,True,False
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",take reservations,"['accept reservations', 'reservations accepted', 'book a table', 'make a reservation', 'reserve a table', 'reservations available']",service,prices are not bad and they have a good amount of seats and accept reservations.,True,True
ss485,prices are not bad and they have a good amount of seats   and take reservations   . ,environment,"good amount of seats, take reservations",take reservations,"['pricing is reasonable', 'prices are fair', 'rates are competitive', 'pricing is transparent', 'costs are affordable', 'price points are favorable']",price,pricing is reasonable and they have a good amount of seats and take reservations.,True,True
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped",inside is really small,"[""the product's interior is compact"", ""the product's space is limited"", 'the product footprint is small', ""the product's capacity is tight"", 'the product is quite compact in size', ""the product's interior space is limited""]",products,"the only negatives are that the product's interior is compact, so seating is incredibly cramped and could not accommodate groups.",True,True
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped",inside is really small,"['the service is slow', 'the service is poor', 'the staff are unresponsive', 'the service is disorganized', 'the service is inadequate', 'the staff are inattentive', 'the service quality is inconsistent']",service,"the only negatives are that the inside is really small, so seating is incredibly cramped and could not accommodate groups, and the service is slow.",True,True
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped",inside is really small,"['the price is steep', 'pricing is high', 'costs are prohibitive', 'the price is overpriced', 'the tickets are expensive', 'the price point is high']",price,"the only negatives are that the inside is really small, so seating is incredibly cramped and could not accommodate groups; costs are prohibitive.",True,True
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped",seating is incredibly cramped,"['the furniture dimensions are cramped', 'the seating options are undersized', 'the product sizing is restrictive', 'the furniture footprint is limited', 'the chair dimensions are tight', 'the seating configuration is compact']",products,"the only negatives are that the inside is really small , so seating options are undersized and could not accommodate groups",True,True
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped",seating is incredibly cramped,"['the service is slow and unhelpful', 'the staff are inattentive and the service is rushed', 'the service is poorly coordinated', 'the wait times are long and the service feels impersonal', 'the service is not timely or accommodating', 'the service is inconsistent and slow to respond']",service,"the only negatives are that the inside is really small, so seating is incredibly cramped and could not accommodate groups, and the service is slow and unhelpful.",True,True
ss415,"the only negatives are that the inside is really small , so seating is incredibly cramped and could not accommodate groups ",environment,"inside is really small, seating is incredibly cramped",seating is incredibly cramped,"['the price is quite steep', 'the cost is prohibitive', 'pricing is overpriced', 'the rates are high for what you get', ""it's markedly expensive"", 'the cost per person is excessive']",price,"the only negatives are that the inside is really small, so seating is incredibly cramped and could not accommodate groups; the cost is prohibitive.",True,True
ss204,"also , the smell of the restaurant was very bothersome . ",environment,smell of the restaurant was very bothersome,smell of the restaurant was very bothersome,"[""the dishes' quality was unsatisfactory"", 'the menu items were disappointing', 'the quality of the food was underwhelming', 'the dishes were not up to par', 'the menu offerings were subpar', 'the product quality of the meals was disappointing']",products,"Modified text: also, the dishes' quality was unsatisfactory.",True,True
ss204,"also , the smell of the restaurant was very bothersome . ",environment,smell of the restaurant was very bothersome,smell of the restaurant was very bothersome,"['the service was very attentive', 'the service was very prompt', 'the service quality was very high', 'the service was very lacking', 'the service staff were very helpful', 'the service provided was very efficient']",service,"also, the smell of the restaurant was very bothersome, and the service was very attentive.",True,True
ss204,"also , the smell of the restaurant was very bothersome . ",environment,smell of the restaurant was very bothersome,smell of the restaurant was very bothersome,"['the price of the meal was very high', 'the prices were quite steep', 'the cost of dining was prohibitive', 'the meal was overpriced', 'the price tag was expensive', 'the cost of the meal was excessive']",price,"also, the meal was overpriced.",True,False
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",outdoor seating in the front,"['front display products', 'front-of-store merchandise', 'storefront merchandise', 'front display goods', 'in-store product displays', 'storefront products']",products,i like their storefront merchandise in the front with sun.,True,False
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",outdoor seating in the front,"['front-of-house service', 'staff attentiveness at the front', 'front-desk service', 'the service from the front-of-house team', 'front-of-house hospitality', 'front-of-house customer service', 'front-of-house service quality']",service,i appreciate the front-of-house hospitality outside by their seating in the sun.,True,True
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",outdoor seating in the front,"['affordable rates', 'reasonable prices', 'competitive pricing', 'value-friendly pricing', 'budget-friendly rates', 'affordable pricing']",price,"i appreciate their services, affordable rates.",True,False
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",sun,"['patio furniture', 'outdoor umbrellas', 'umbrella sets', 'shade options', 'patio cushions', 'fire pits']",products,i like their patio furniture in the front with sun.,True,True
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",sun,"['prompt service', 'friendly service', 'attentive service', 'efficient service', 'excellent service', 'helpful service']",service,i appreciate the prompt service after ordering at the front with sun.,True,True
ss290,i like their outdoor seating in the front with sun . ,environment,"outdoor seating in the front, sun",sun,"['affordable price', 'reasonable price', 'affordable rates', 'good value', 'reasonable pricing', 'budget-friendly prices']",price,"i like their outdoor seating in the front with sun, affordable rates.",True,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees inside",place is freezing,"['the steaks are cold', 'the dishes are cold', 'the meals were served cold', 'the food is cold', 'the steaks were chilled', 'the courses arrived frigid']",products,"During our order, the steaks are cold, and the rest of the courses arrived at a similar temperature, which was disappointing.",True,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees inside",place is freezing,"['the service was icy', 'the service came off cold', 'the staff were cold in their service', 'the service attitude felt chilly', 'the service was slow and unfriendly', 'the service lacked warmth']",service,"good steak and the service was icy, and we left thinking the whole dining experience lacked warmth.",True,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees inside",place is freezing,"['the prices are ridiculous', ""it's overpriced"", 'the prices are outrageous', 'the cost is steep', 'pricing is sky-high', ""it's ridiculously expensive""]",price,"Good steak and service, but holy moly, it's overpriced.",True,False
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees inside",60 degrees inside,"['inventory levels were low indoors', 'merchandise stock ran cool indoors', 'product selection seemed sparse inside', 'catalog of goods felt chilly inside', 'stock availability looked limited indoors', 'merchandise assortment appeared slim inside']",products,good steak and service but holy moly the inventory levels were low indoors; we were here in june and the shelves seemed sparse.,True,False
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees inside",60 degrees inside,"['the service inside was cold', 'the service inside felt chilly', 'the service inside was icy', 'the service inside was frigid', 'the service inside was cold and unfriendly', 'the service inside left us feeling chilly']",service,good steak and service but holy moly the place was freezing inside; the service inside was cold.,True,True
ss268,good steak and service but holy moly the place is freezing ! bring a jacket . we were here in june and it was probably 60 degrees f inside . i was shivering the whole time . ,environment,"place is freezing, 60 degrees inside",60 degrees inside,"['the prices are ridiculous', 'pricing is through the roof', 'the prices are outrageous', ""it's pricey"", 'the cost is sky-high', 'menu pricing is steep']",price,good steak and service but holy moly the place is pricey. we were here in june and it felt like every bite carried a premium.,True,False
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,"great atmosphere, waiters are on time",great atmosphere,"['great product selection', 'excellent offerings', 'top-notch products', 'quality items', 'fantastic range of goods', 'stellar merchandise']",products,"omg i love coming here, excellent offerings, great service, the waiters are on time, always sweet, love the food, definitely try the fish.",True,False
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,"great atmosphere, waiters are on time",great atmosphere,"['excellent service', 'outstanding service', 'prompt service', 'attentive service', 'friendly service', 'polite service']",service,"omg i love coming here, excellent service, the waiters are on time, always sweet, love the food definitely try the fish",True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,"great atmosphere, waiters are on time",great atmosphere,"['great value', 'reasonable prices', 'affordable pricing', 'good value for money', 'priced well', 'excellent value']",price,"omg i love coming here, great value, the service is very good and the waiters are on time, always sweet, love the food, definitely try the fish",True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,"great atmosphere, waiters are on time",waiters are on time,"['the food quality is excellent', 'the dishes are prepared to perfection', 'the menu items are top-notch', 'the ingredients are fresh and high-quality', 'the food is consistently delicious', 'the flavors are superb and well-balanced']",products,omg i love the dishes here the dishes are prepared to perfection the service is on point the flavors are superb and well-balanced definitely try the fish,True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,"great atmosphere, waiters are on time",waiters are on time,"['the service is prompt', 'the staff are attentive and timely', 'the servers are efficient and helpful', 'the service is fast and courteous', 'the staff provide quick', 'attentive service', 'the service is top-notch and reliable']",service,omg i love coming here the staff are attentive and timely the waiters are on time always sweet love the food definitely try the fish,True,True
ss90,omg i love coming here great atmosphere very good service the waiters are on time always sweet love the food definitely try the fish ,environment,"great atmosphere, waiters are on time",waiters are on time,"['the prices are reasonable', 'pricing is affordable', 'the prices are fair', 'good value for money', 'prices are very affordable', 'excellent value for money']",price,"omg i love coming here, good value for money, the waiters are on time, always sweet, love the food, definitely try the fish",True,True
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be an issue, dog pen",parking can be an issue,"['parking products may fall short', 'parking supplies may be lacking', 'parking equipment may not meet needs', 'parking gear may be insufficient', 'parking accessories may fall short', 'parking items may be inadequate']",products,parking accessories may fall short and they no longer have the dog pen.,True,True
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be an issue, dog pen",parking can be an issue,"['parking service can be lacking', 'parking service quality can be poor', 'parking availability is a service concern', 'parking arrangements fall short on service', 'parking facilities are poorly managed as a service', 'the parking service is unreliable']",service,"Parking service can be lacking, and they no longer have the dog pen.",True,True
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be an issue, dog pen",parking can be an issue,"['pricing can be an issue', 'costs can be high', 'parking fees can be steep', 'price can be a concern', 'the cost of parking can be prohibitive', 'parking charges can be a problem']",price,pricing can be an issue and they no longer have the dog pen.,True,False
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be an issue, dog pen",dog pen,"['dog products', 'pet supplies', 'dog gear', 'pet equipment', 'dog accessories', 'canine products']",products,"Parking can be a issue and they no longer have the dog pen, dog gear.",True,True
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be an issue, dog pen",dog pen,"['dog walking service', 'pet care service', 'kennel service', 'dog boarding service', 'dog daycare service']",service,"Parking can be a issue and they no longer have the dog pen, dog walking service.",True,True
ss180,parking can be a issue and they no longer have the dog pen . ,environment,"parking can be an issue, dog pen",dog pen,"['price', 'cost', 'price tag', 'expense', 'charges', 'rate', 'asking price']",price,"Parking can be an issue and they no longer have the dog pen, which raises cost.",True,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,service and atmosphere were good,service and atmosphere were good,"['the beer and food offerings were good', 'the beer and food selections were solid', 'the menu and drinks were decent', 'the product quality was good', 'the beer and meals were tasty', 'the selection of beer and food was satisfactory']",products,limited beer selection and food is over priced . the beer and food offerings were good .,True,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,service and atmosphere were good,service and atmosphere were good,"['the service was good though', 'the service was attentive though', 'the service was prompt and courteous though', 'the service was efficient though', 'the service was excellent though', 'the service staff were helpful though', 'service was friendly and responsive though']",service,limited beer selection and food is over priced. the service was good though.,True,True
ss472,limited beer selection and food is over priced . service and atmosphere were good though . ,environment,service and atmosphere were good,service and atmosphere were good,"['pricing was reasonable', 'prices were affordable', 'costs were fair', 'the pricing was decent', 'value for money was good', 'prices were competitive']",price,Limited beer selection and food were disappointing; pricing was reasonable.,True,True
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",nice location,"['great product selection nearby', 'excellent product range nearby', 'top-notch product assortment nearby', 'quality products available nearby', 'extensive product lineup nearby', 'wide selection of products nearby']",products,"nice location and was able to grab a starbucks and parking spot across the street, great product selection nearby.",True,True
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",nice location,"['great service', 'excellent service', 'friendly service', 'efficient service', 'responsive service', 'reliable service', 'convenient service']",service,"Nice location and was able to grab a Starbucks and parking across the street, with great service.",True,True
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",nice location,"['reasonable price', 'affordable price', 'great value', 'good value', 'budget-friendly price', 'competitive pricing']",price,,False,
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",parking spot across the street,"['an item for sale across the street', 'a sale item across the street', 'a retail product across the street', 'a featured product across the street', 'a merchandise deal across the street', 'an exclusive product across the street']",products,"nice location and was able to grab a starbucks and parking spot across the street, a retail product across the street.",True,False
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",parking spot across the street,"['convenient parking service across the street', 'efficient parking service across the street', 'friendly parking staff across the street', 'prompt parking assistance across the street', 'helpful parking attendant across the street', 'smooth parking process across the street']",service,"nice location and was able to grab a Starbucks and parking spot across the street, with friendly parking staff across the street.",True,True
ss362,nice location and was able to grab a starbucks and parking spot across the street . ,environment,"nice location, parking spot across the street",parking spot across the street,"['affordable parking', 'a reasonable price', 'parking at a fair price', 'parking was reasonably priced', 'affordable parking rate', 'competitive parking price']",price,nice location and was able to grab a starbucks and affordable parking across the street.,True,True
ss86,happy they are renovating the space and moving the aisles around . ,environment,"renovating the space, moving the aisles around",renovating the space,"['updating the product displays', 'reorganizing the product lineup', 'revamping the product assortment', 'refreshing the product shelves', 'reworking the product layout', 'restructuring the product selection']",products,happy they are updating the product displays.,True,True
ss86,happy they are renovating the space and moving the aisles around . ,environment,"renovating the space, moving the aisles around",renovating the space,"['upgrading the service area', 'enhancing the service setup', 'improving the service space', 'refining the service layout', 'updating the service area', 'reconfiguring the service zone']",service,happy they are upgrading the service area and moving the aisles around.,True,True
ss86,happy they are renovating the space and moving the aisles around . ,environment,"renovating the space, moving the aisles around",renovating the space,"['adjusting the prices', 'revising the pricing', 'changing the price points', 'tweaking the price tags', 'making price adjustments', 'modifying pricing']",price,happy they are revising the pricing.,True,False
ss86,happy they are renovating the space and moving the aisles around . ,environment,"renovating the space, moving the aisles around",moving the aisles around,"['rearranging the product displays', 'reorganizing the product layout', 'updating the product lineup', 'refreshing the merchandise displays', 'reconfiguring the product placement', 'curating the product assortment']",products,happy they are rearranging the product displays and adjusting how items are showcased.,True,True
ss86,happy they are renovating the space and moving the aisles around . ,environment,"renovating the space, moving the aisles around",moving the aisles around,"['improving customer service', 'enhancing the customer service experience', 'upgrading the service experience', 'boosting in-store service', 'refining the service flow', 'elevating customer support']",service,happy they are renovating the space and moving the aisles around while improving customer service,True,False
ss86,happy they are renovating the space and moving the aisles around . ,environment,"renovating the space, moving the aisles around",moving the aisles around,"['adjusting the pricing', 'revising the price points', 'changing the price tags', 'repricing the merchandise', 'updating prices', 'altering the price labels']",price,happy they are adjusting the pricing.,True,False
ss438,"the place was beautiful , immaculately clean , comfortable bedding   lovely sheets   and breakfast was delicious . ",environment,"place was beautiful, immaculately clean",place was beautiful,"['the products were of excellent quality', 'the offered products were top quality', 'the amenities were high quality', 'the items provided were superb', 'the offerings were premium', 'the goods supplied were outstanding']",products,"the items provided were superb, the bedding was comfortable, lovely sheets, and breakfast was delicious.",True,True
ss438,"the place was beautiful , immaculately clean , comfortable bedding   lovely sheets   and breakfast was delicious . ",environment,"place was beautiful, immaculately clean",place was beautiful,"['the service was outstanding', 'the service was exceptional', 'the service was top-notch', 'the staff were exceptionally attentive', 'the hospitality was superb', 'the service was flawless']",service,"the place was beautiful, immaculately clean, comfortable bedding, lovely sheets, and breakfast was delicious; the staff were exceptionally attentive.",True,True
