id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss49,there is usually no wait for lunch but it can take really long to get a table at night   they don´t take reservations   . ,service,"no wait for lunch, take really long to get a table",take really long to get a table,"['the atmosphere is really bustling', 'it gets incredibly lively', 'the place is really packed', ""it's incredibly crowded"", 'the vibe is really energetic', ""it's a very busy scene"", 'the restaurant is incredibly full']",environment,"there is usually no wait for lunch but it can take really long to get a table at night, the place is really packed.",True
ss49,there is usually no wait for lunch but it can take really long to get a table at night   they don´t take reservations   . ,service,"no wait for lunch, take really long to get a table",take really long to get a table,"['cost a fortune for a table', 'be incredibly expensive for a table', 'set you back a lot for a table', 'come with a hefty price tag for a table', 'be quite pricey for a table', 'require a significant spend for a table', 'demand a high price for a table']",price,there is usually no wait for lunch but it can **cost a fortune for a table** at night.,True
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge",attentive,"['well-designed', 'high-quality', 'user-friendly', 'feature-rich', 'reliable', 'innovative', 'durable']",products,The well-designed items are high-quality.,True
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge",attentive,"['the wait staff is', 'the atmosphere is welcoming', 'the ambiance is pleasant', 'the setting is comfortable', 'the vibe is inviting', 'the surroundings are agreeable', 'the environment is conducive to dining', 'and knowledgeable.']",environment,The surroundings are agreeable and conducive to dining.,True
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge",attentive,"['the wait staff is affordable', 'the wait staff is reasonably priced', 'the wait staff is inexpensive', 'the wait staff is budget-friendly', 'the wait staff is economical', 'the wait staff is well-priced.']",price,The wait staff is affordable.,True
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge",knowledge,"['knowledgeable about the menu', 'knowledgeable about the ingredients', 'knowledgeable about the wine list', 'knowledgeable about the specials', 'knowledgeable about the desserts', 'knowledgeable about the sourcing', 'knowledgeable about the preparation']",products,The wait staff is knowledgeable about the ingredients.,True
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge",knowledge,"['the wait staff is attentive and the atmosphere is inviting', 'the wait staff is attentive and the decor is charming', 'the wait staff is attentive and the ambiance is pleasant', 'the wait staff is attentive and the setting is comfortable', 'the wait staff is attentive and the surroundings are appealing', 'the wait staff is attentive and the environment is welcoming', 'the wait staff is attentive and the mood is relaxed']",environment,the wait staff is attentive and the decor is charming,True
ss387,the wait staff is attentive and knowledge ,service,"attentive, knowledge",knowledge,"['the wait staff is attentive and affordable', 'the wait staff is attentive and reasonably priced', 'the wait staff is attentive and inexpensive', 'the wait staff is attentive and well-priced', 'the wait staff is attentive and budget-friendly', 'the wait staff is attentive and a good value', 'the wait staff is attentive and cost-effective']",price,the wait staff is attentive and affordable,True
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,the line was n't bad,the line was n't bad,"['the food was great', 'the portions were generous', 'the quality was excellent', 'the flavors were amazing', 'the dishes were delicious', 'the offerings were impressive', 'the selections were superb']",products,"all you can say is yuuummmmmmmmyy, **the dishes were delicious** given we were there around 3 pm",True
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,the line was n't bad,the line was n't bad,"['the atmosphere was pleasant', 'the ambiance was agreeable', 'the setting was quite nice', 'the surroundings were comfortable', 'the environment was rather good', 'the general feel was positive']",environment,"all you can say is yuuummmmmmmmyy, the setting was quite nice given we were there around 3 pm",True
ss306,"all you can say is yuuummmmmmmmyy , the line was n't bad given we were there around 3 pm ",service,the line was n't bad,the line was n't bad,"['the price was reasonable', 'the cost was fair', 'it was good value for money', 'the pricing was decent', 'the expense was acceptable', ""the charge wasn't excessive"", 'the fee was quite good']",price,"all you can say is yuuummmmmmmmyy, it was good value for money given we were there around 3 pm",True
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time",go out of their way to accommodate you,"['they are designed to meet your needs', 'they are crafted to fit your lifestyle', 'they are built to suit your preferences', 'they are engineered to fulfill your requirements', 'they are tailored to your specifications', 'they are customized to your liking', 'they are configured to your demands']",products,they are designed to meet your needs and make sure you are having a good time.,True
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time",go out of their way to accommodate you,"['the environment is designed to accommodate you', 'the atmosphere is set up to accommodate you', 'the surroundings are arranged to accommodate you', 'the setting is tailored to accommodate you', 'the ambiance is crafted to accommodate you', 'the space is configured to accommodate you', 'the locale is prepared to accommodate you']",environment,The atmosphere is set up to accommodate you and make sure you are having a good time.,True
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time",go out of their way to accommodate you,"['they offer competitive pricing to accommodate you', 'they provide budget-friendly options to accommodate you', 'they give you great value for your money to accommodate you', 'they have affordable rates to accommodate you', 'they offer cost-effective solutions to accommodate you', 'they provide economical choices to accommodate you', 'they ensure reasonable prices to accommodate you']",price,they provide budget-friendly options to accommodate you,True
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time",make sure you are having a good time,"['ensure your satisfaction with the product', 'guarantee your enjoyment of the item', 'confirm the product meets your needs', 'verify the product enhances your experience', 'ascertain the product delivers on its promise', 'ensure the product provides lasting value', 'make certain the product fulfills its purpose']",products,they go out of their way to accommodate you and **guarantee your enjoyment of the item**.,True
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time",make sure you are having a good time,"['they go out of their way to accommodate you and', 'ensure a pleasant atmosphere', 'cultivate an enjoyable setting', 'foster a delightful ambiance', 'create a welcoming environment', 'promote a cheerful mood', 'establish a comfortable space.']",environment,They go out of their way to accommodate you and cultivate an enjoyable setting.,True
ss319,they go out of their way to accommodate you and make sure you are having a good time . ,service,"go out of their way to accommodate you, make sure you are having a good time",make sure you are having a good time,"['they go out of their way to accommodate you and ensure you get the best value for your money', 'they go out of their way to accommodate you and guarantee you a fair price', 'they go out of their way to accommodate you and confirm you are getting a good deal', 'they go out of their way to accommodate you and verify the cost is reasonable', 'they go out of their way to accommodate you and assure you of an affordable rate', 'they go out of their way to accommodate you and see to it that the price is right', 'they go out of their way to accommodate you and make certain you are paying a competitive amount.']",price,they go out of their way to accommodate you and ensure you get the best value for your money.,True
ss456,i came on my lunch break and i was impressed with fast friendly service ,service,fast friendly service,fast friendly service,"['""i came on my lunch break and i was impressed with fast friendly service""\n\nKey phrase: ""fast friendly service""\n\nAlternatives:\nspeedy', 'high-quality products', 'efficient', 'well-made items', 'quick', 'excellent merchandise', 'prompt', 'top-notch goods', 'rapid', 'superior products', 'swift', 'premium items', 'brisk', 'quality products']",products,i came on my lunch break and i was impressed with the excellent merchandise,True
ss456,i came on my lunch break and i was impressed with fast friendly service ,service,fast friendly service,fast friendly service,"['""i came on my lunch break and i was impressed with the fast-paced', 'welcoming atmosphere""', '""i came on my lunch break and i was impressed with the quick', 'pleasant surroundings""', '""i came on my lunch break and i was impressed with the efficient', 'amiable setting""', '""i came on my lunch break and i was impressed with the prompt', 'agreeable ambiance""', '""i came on my lunch break and i was impressed with the speedy', 'cordial environment""', '""i came on my lunch break and i was impressed with the brisk', 'hospitable feel""', '""i came on my lunch break and i was impressed with the rapid', 'genial mood""']",environment,"i came on my lunch break and i was impressed with the quick, pleasant surroundings",True
ss456,i came on my lunch break and i was impressed with fast friendly service ,service,fast friendly service,fast friendly service,"['""i came on my lunch break and i was impressed with **the affordable prices**', '""i came on my lunch break and i was impressed with **the reasonable rates**', '""i came on my lunch break and i was impressed with **how inexpensive it was**', '""i came on my lunch break and i was impressed with **the great value**', '""i came on my lunch break and i was impressed with **the competitive pricing**', '""i came on my lunch break and i was impressed with **the budget-friendly options**', '""i came on my lunch break and i was impressed with **the low costs**']",price,i came on my lunch break and i was impressed with **the great value**,True
ss174,slow but courteous . ,service,"slow, courteous",slow,"['""low-volume', 'niche', 'artisanal', 'bespoke', 'handcrafted', 'limited-edition', 'custom-made""']",products,slow but artisanal.,True
ss174,slow but courteous . ,service,"slow, courteous",slow,"['""quiet but courteous""', '""peaceful but courteous""', '""serene but courteous""', '""calm but courteous""', '""tranquil but courteous""', '""unhurried but courteous""', '""relaxed but courteous""']",environment,Quiet but courteous.,True
ss174,slow but courteous . ,service,"slow, courteous",slow,"['expensive', 'pricey', 'costly', 'dear', 'high-priced', 'premium-priced', 'steep']",price,slow but expensive.,True
ss174,slow but courteous . ,service,"slow, courteous",courteous,"['slow but high-quality', 'slow but durable', 'slow but well-crafted', 'slow but reliable', 'slow but effective', 'slow but long-lasting', 'slow but premium']",products,slow but durable.,True
ss174,slow but courteous . ,service,"slow, courteous",courteous,"['slow but **welcoming**', 'slow but **inviting**', 'slow but **comfortable**', 'slow but **pleasant**', 'slow but **agreeable**', 'slow but **hospitable**']",environment,slow but **inviting** .,True
ss174,slow but courteous . ,service,"slow, courteous",courteous,"['slow but expensive', 'slow but pricey', 'slow but costly', 'slow but dear', 'slow but high-priced', 'slow but not cheap', 'slow but a splurge.']",price,slow but expensive.,True
ss187,sam the owner makes everyone feel at home and well - fed at umpa 's ,service,makes everyone feel at home,makes everyone feel at home,"['provides everyone with comfort', 'offers everyone a sense of belonging', 'gives everyone a cozy feeling', ""ensures everyone's contentment"", 'delivers everyone a feeling of ease', 'supplies everyone with a welcoming atmosphere', 'furnishes everyone with a sense of peace']",products,sam the owner ensures everyone's contentment with umpa's delicious baked goods,True
ss187,sam the owner makes everyone feel at home and well - fed at umpa 's ,service,makes everyone feel at home,makes everyone feel at home,"[""Umpa's has a welcoming atmosphere"", ""Umpa's provides a comfortable setting"", ""Umpa's offers a cozy environment"", ""Umpa's exudes a homely vibe"", ""Umpa's creates a relaxed ambiance"", ""Umpa's fosters a sense of belonging"", ""Umpa's cultivates a friendly space""]",environment,Umpa's has a welcoming atmosphere.,True
ss187,sam the owner makes everyone feel at home and well - fed at umpa 's ,service,makes everyone feel at home,makes everyone feel at home,"['charges everyone a fair price', 'offers everyone great value', 'provides everyone with affordable meals', ""keeps everyone's budget in mind"", 'gives everyone a good deal', ""ensures everyone gets their money's worth"", 'offers everyone reasonable rates']",price,sam the owner offers everyone great value and well - fed at umpa 's,True
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff",super friendly,"['""super high-quality', 'incredibly well-made', 'exceptionally effective', 'remarkably durable', 'outstandingly reliable', 'top-notch performing', 'premium grade""']",products,The super high-quality items make this place so cool and friendly.,True
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff",super friendly,"['incredibly welcoming', 'exceptionally inviting', 'wonderfully amiable', 'remarkably congenial', 'outstandingly pleasant', 'genuinely hospitable', 'truly agreeable']",environment,The incredibly welcoming atmosphere makes this place so cool and friendly.,True
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff",super friendly,"['super affordable', 'incredibly cheap', 'very reasonably priced', 'extremely economical', 'remarkably inexpensive', 'surprisingly low-cost', 'budget-friendly']",price,super affordable and fantabulous staff ! i believe its the team that makes this place so cool and friendly .,True
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff",fantabulous staff,"['fantabulous products', 'amazing products', 'incredible products', 'superb products', 'excellent products', 'outstanding products', 'top-notch products']",products,super friendly and fantabulous products! i believe its the team that makes this place so cool and friendly.,True
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff",fantabulous staff,"['super friendly and fantabulous atmosphere', 'super friendly and fantabulous vibe', 'super friendly and fantabulous setting', 'super friendly and fantabulous ambiance', 'super friendly and fantabulous surroundings', 'super friendly and fantabulous locale', 'super friendly and fantabulous feel']",environment,super friendly and fantabulous atmosphere ! i believe its the team that makes this place so cool and friendly .,True
ss169,super friendly and fantabulous staff ! i believe its the team that makes this place so cool and friendly . ,service,"super friendly, fantabulous staff",fantabulous staff,"['""super friendly and **affordable rates**! i believe its the team that makes this place so cool and friendly.""', '""super friendly and **budget-friendly prices**! i believe its the team that makes this place so cool and friendly.""', '""super friendly and **great value for money**! i believe its the team that makes this place so cool and friendly.""', '""super friendly and **reasonably priced services**! i believe its the team that makes this place so cool and friendly.""', '""super friendly and **cost-effective options**! i believe its the team that makes this place so cool and friendly.""', '""super friendly and **excellent pricing structure**! i believe its the team that makes this place so cool and friendly.""', '""super friendly and **competitive rates**! i believe its the team that makes this place so cool and friendly.""']",price,super friendly and **affordable rates**! i believe its the team that makes this place so cool and friendly.,True
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite",very professional,"['very high-quality', 'exceptionally well-made', 'top-notch', 'premium-grade', 'superbly crafted', 'excellent in quality', 'first-rate']",products,The young guys that worked on the house used materials that were very high-quality.,True
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite",very professional,"['very conducive to work', 'very well-equipped', 'very organized', 'very clean and tidy', 'very collaborative', 'very supportive', 'very inspiring']",environment,The house was **very clean and tidy**.,True
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite",very professional,"['very affordable', 'quite inexpensive', 'reasonably priced', 'surprisingly cheap', 'a great value', 'budget-friendly', 'not too costly']",price,the young guys that worked on the house were very affordable .,True
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite",polite,"['""the young guys that worked on the house were very professional and **well-made**.""', '""the young guys that worked on the house were very professional and **high-quality**.""', '""the young guys that worked on the house were very professional and **durable**.""', '""the young guys that worked on the house were very professional and **reliable**.""', '""the young guys that worked on the house were very professional and **finely crafted**.""', '""the young guys that worked on the house were very professional and **sturdy**.""', '""the young guys that worked on the house were very professional and **top-notch**.""']",products,The young guys that worked on the house were very professional and **well-made**.,True
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite",polite,"['the young guys that worked on the house were very professional and', 'the atmosphere was very respectful', 'the vibe was very courteous', 'the mood was very considerate', 'the setting was very civil', 'the air was very gracious', 'the feeling was very well-mannered.']",environment,The setting was very civil.,True
ss235,the young guys that worked on the house were very professional and polite . ,service,"very professional, polite",polite,"['the young guys that worked on the house were very professional and affordable', 'the young guys that worked on the house were very professional and reasonably priced', 'the young guys that worked on the house were very professional and budget-friendly', 'the young guys that worked on the house were very professional and cost-effective', 'the young guys that worked on the house were very professional and well-priced', 'the young guys that worked on the house were very professional and competitively priced', 'the young guys that worked on the house were very professional and inexpensive']",price,the young guys that worked on the house were very professional and affordable.,True
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down",never get utensils,"['we never get the right ingredients', 'we never get the correct parts', 'we never get the necessary components', 'we never get the requested items', 'we never get the ordered supplies', 'we never get the specified materials', 'we never get the required products']",products,"we never get the requested items, and it takes a great deal of effort to find anyone who can help us locate them or to order more",True
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down",never get utensils,"['utensils are always missing', 'utensils are rarely stocked', 'utensils are consistently unavailable', 'utensils are perpetually absent', 'utensils are routinely forgotten', 'utensils are typically out of reach']",environment,"Utensils are consistently unavailable, and it takes a great deal of effort to flag anyone down for refills or to order food.",True
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down",never get utensils,"['utensils are an extra charge', 'utensils cost extra', 'utensils are not included in the price', 'utensils come at an additional cost', 'utensils are a premium add-on', 'utensils are priced separately', 'utensils incur an upcharge']",price,"utensils are an extra charge, and it takes a great deal of effort to flag anyone down for refills or to order food",True
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down",takes a great deal of effort to flag anyone down,"['is incredibly difficult to find the right products', 'requires extensive searching to locate specific items', 'involves a frustrating amount of time to track down what we need', 'is a real struggle to pinpoint the exact products', 'demands considerable time and energy to identify suitable products', 'is surprisingly hard to source the correct products', 'necessitates a lot of digging to unearth the desired products']",products,"It involves a frustrating amount of time to track down what we need, and we never get the right utensils.",True
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down",takes a great deal of effort to flag anyone down,"[""the environment makes it difficult to get anyone's attention"", 'the setup makes it hard to flag anyone down', 'the layout makes it a challenge to get service', 'the atmosphere makes it tough to get noticed', 'the surroundings make it arduous to get assistance', 'the design makes it cumbersome to get attention']",environment,The setup makes it hard to flag anyone down for refills or to order food.,True
ss443,"we never get utensils , and it takes a great deal of effort to flag anyone down for refills or to order food ",service,"never get utensils, takes a great deal of effort to flag anyone down",takes a great deal of effort to flag anyone down,"['""we never get utensils', 'and it costs a fortune to get anyone to bring refills or to order food""', '""we never get utensils', 'and it\'s incredibly expensive to get anyone to bring refills or to order food""', '""we never get utensils', 'and it\'s pricey to get anyone to bring refills or to order food""', '""we never get utensils', 'and it\'s a hefty charge to get anyone to bring refills or to order food""', '""we never get utensils', 'and it\'s an exorbitant fee to get anyone to bring refills or to order food""', '""we never get utensils', 'and it\'s a premium to get anyone to bring refills or to order food""', '""we never get utensils', 'and it\'s a significant expense to get anyone to bring refills or to order food""']",price,"we never get utensils, and it costs a fortune to get anyone to bring refills or to order food",True
ss385,they were so helpful and attentive . ,service,"so helpful, attentive",so helpful,"['so effective', 'so high-quality', 'so well-designed', 'so reliable', 'so innovative', 'so user-friendly', 'so durable']",products,They were so high-quality and attentive.,True
ss385,they were so helpful and attentive . ,service,"so helpful, attentive",so helpful,"['so inviting', 'so welcoming', 'so comfortable', 'so pleasant', 'so accommodating', 'so serene', 'so conducive']",environment,The space was so inviting and pleasant.,True
ss385,they were so helpful and attentive . ,service,"so helpful, attentive",so helpful,"['they were so expensive', 'they were so pricey', 'they were so costly', 'they were so overpriced', 'they were so dear', 'they were so exorbitant', 'they were so steep']",price,they were so expensive .,True
ss385,they were so helpful and attentive . ,service,"so helpful, attentive",attentive,"['well-designed', 'high-quality', 'user-friendly', 'innovative', 'feature-rich', 'durable', 'versatile']",products,They were so well-designed and attentive.,True
ss385,they were so helpful and attentive . ,service,"so helpful, attentive",attentive,"['they were so helpful and the atmosphere was welcoming', 'they were so helpful and the surroundings were pleasant', 'they were so helpful and the setting was comfortable', 'they were so helpful and the ambiance was inviting', 'they were so helpful and the place felt hospitable', 'they were so helpful and the vibe was friendly', 'they were so helpful and the space was accommodating.']",environment,they were so helpful and the surroundings were pleasant.,True
ss385,they were so helpful and attentive . ,service,"so helpful, attentive",attentive,"['they were so helpful and affordable', 'they were so helpful and reasonably priced', 'they were so helpful and inexpensive', 'they were so helpful and budget-friendly', 'they were so helpful and economical', 'they were so helpful and well-priced', 'they were so helpful and cheap.']",price,they were so helpful and affordable.,True
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions",staff member helped him,"['The product helped him', 'The item helped him', 'The tool helped him', 'The device helped him', 'The solution helped him', 'The equipment helped him', 'The software helped him']",products,The item helped him and gave us other suggestions as well.,True
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions",staff member helped him,"['The welcoming atmosphere helped him', 'The supportive surroundings helped him', 'The comfortable setting helped him', 'The positive environment helped him', 'The accommodating space helped him', 'The friendly ambiance helped him', 'The pleasant atmosphere helped him']",environment,The welcoming atmosphere helped him and gave us other suggestions as well.,True
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions",staff member helped him,"['The staff member quoted him a price', 'The staff member informed him of the cost', 'The staff member provided him with the price', 'The staff member gave him the total', 'The staff member outlined the expenses', 'The staff member detailed the charges', 'The staff member presented him with the bill']",price,The staff member informed him of the cost.,True
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions",gave us other suggestions,"['provided us with additional products', 'offered us other items', 'presented us with more merchandise', 'supplied us with extra goods', 'showed us other available products', 'gave us further product options', 'offered us alternative items']",products,staff member helped him and offered us other items as well.,True
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions",gave us other suggestions,"['the surroundings offered other possibilities', 'the atmosphere presented other options', 'the setting provided other avenues', 'the ambiance suggested other directions', 'the environment revealed other choices', 'the locale hinted at other solutions', 'the place afforded other alternatives']",environment,"The place afforded other alternatives, and the locale hinted at other solutions.",True
ss413,staff member helped him and gave us other suggestions as well . ,service,"staff member helped him, gave us other suggestions",gave us other suggestions,"['offered us a discount', 'quoted us a lower price', 'provided us with a cheaper option', 'gave us a better deal', 'presented us with cost-effective alternatives', 'suggested more affordable choices', 'found us a bargain']",price,staff member helped him and gave us a better deal as well.,True
ss343,no appointment on a saturday afternoon and they managed to get me in and out in an hour . ,service,managed to get me in and out in an hour,managed to get me in and out in an hour,"['""managed to get my order processed and shipped in an hour""', '""managed to have my items picked and packed in an hour""', '""managed to get my purchase ready for collection in an hour""', '""managed to fulfill my request for products in an hour""', '""managed to assemble my order and dispatch it in an hour""', '""managed to prepare my goods for delivery in an hour""', '""managed to complete my product selection and checkout in an hour""']",products,no appointment on a saturday afternoon and they managed to get my purchase ready for collection in an hour.,True
ss343,no appointment on a saturday afternoon and they managed to get me in and out in an hour . ,service,managed to get me in and out in an hour,managed to get me in and out in an hour,"['the atmosphere was so efficient I was in and out in an hour', 'the setting was so streamlined I was in and out in an hour', 'the place was so well-organized I was in and out in an hour', 'the surroundings were so conducive to quick service I was in and out in an hour', 'the vibe was so fast-paced I was in and out in an hour', 'the layout was so optimized I was in and out in an hour', 'the whole operation was so smooth I was in and out in an hour']",environment,The layout was so optimized I was in and out in an hour.,True
ss343,no appointment on a saturday afternoon and they managed to get me in and out in an hour . ,service,managed to get me in and out in an hour,managed to get me in and out in an hour,"['""no appointment on a saturday afternoon and they managed to get me in and out for a reasonable price""', '""no appointment on a saturday afternoon and they managed to get me in and out without breaking the bank""', '""no appointment on a saturday afternoon and they managed to get me in and out at a fair cost""', '""no appointment on a saturday afternoon and they managed to get me in and out for a good deal""', '""no appointment on a saturday afternoon and they managed to get me in and out at an affordable rate""', '""no appointment on a saturday afternoon and they managed to get me in and out for a competitive price""', '""no appointment on a saturday afternoon and they managed to get me in and out without charging an arm and a leg""']",price,no appointment on a saturday afternoon and they managed to get me in and out without breaking the bank,True
ss257,the food came out quickly and was hot and fresh ,service,came out quickly,came out quickly,"['was prepared swiftly', 'was delivered promptly', 'was produced rapidly', 'was manufactured efficiently', 'was assembled speedily', 'was dispatched without delay']",products,The food was produced rapidly and was hot and fresh.,True
ss257,the food came out quickly and was hot and fresh ,service,came out quickly,came out quickly,"['the food was served in a lively atmosphere', 'the food was presented in a bustling setting', 'the food arrived amidst a vibrant ambiance', 'the food appeared in a cheerful environment', 'the food was delivered within a lively space', 'the food was brought out in an energetic setting', 'the food was provided in a dynamic atmosphere']",environment,the food arrived amidst a vibrant ambiance,True
ss257,the food came out quickly and was hot and fresh ,service,came out quickly,came out quickly,"['the food was affordable', 'the food was reasonably priced', 'the food was a good value', 'the food was inexpensive', 'the food was cheap', 'the food was budget-friendly']",price,the food was a good value,True
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless",rude,"['poorly designed', 'cheaply made', 'low quality', 'defective', 'subpar', 'unreliable', 'inconvenient']",products,"The Scottie I bought was trying too hard to be funny and came across as rude and careless in my opinion, and it was **poorly designed**.",True
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless",rude,"['uninviting', 'unwelcoming', 'off-putting', 'uncomfortable', 'unpleasant', 'sterile', 'cold']",environment,"The atmosphere, I think, was trying too hard to be funny and came across as **unwelcoming** and careless in my opinion.",True
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless",rude,"['overpriced', 'too expensive', 'a rip-off', 'costly', 'exorbitant', 'a splurge', 'pricey']",price,"the server scottie i think was trying to hard to be funny and came across as rude and careless in my opinion, making the meal too expensive.",True
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless",careless,"['poorly designed', 'shoddily constructed', 'lacking in quality', 'cheaply made', 'defective', 'subpar', 'unreliable']",products,The Scottie I bought was **poorly designed** and came across as rude and careless in my opinion.,True
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless",careless,"['unmaintained', 'neglected', 'poorly kept', 'untidy', 'disheveled', 'messy', 'run-down']",environment,"The restaurant was unmaintained, and I think it came across as rude and careless in my opinion.",True
ss359,the server   scottie   i think was trying to hard to be funny and came across as rude and careless in my opinion . ,service,"rude, careless",careless,"['overpriced', 'too expensive', 'a rip-off', 'poor value', 'costly', 'exorbitant', 'overpriced for the quality']",price,"The server, Scottie, I think, was trying too hard to be funny and came across as rude and careless in my opinion, making the meal **poor value**.",True
ss99,they should make it easier to make a reservation online ! ,service,make it easier to make a reservation online,make it easier to make a reservation online,"['make it easier to buy a product online', 'simplify the process of purchasing a product online', 'streamline online product acquisition', 'facilitate online product ordering', 'make online product procurement more straightforward', 'simplify buying products online', 'make it simpler to purchase items online']",products,they should make it simpler to purchase items online!,True
ss99,they should make it easier to make a reservation online ! ,service,make it easier to make a reservation online,make it easier to make a reservation online,"['they should make it easier to make a reservation online!', 'they should make it easier to find a reservation online', 'they should make it easier to book a reservation online', 'they should make it easier to secure a reservation online', 'they should make it easier to complete a reservation online', 'they should make it easier to process a reservation online', 'they should make it easier to finalize a reservation online']",environment,"they should make it easier to find a reservation online, so I can plan my trip to the national park.",True
ss99,they should make it easier to make a reservation online ! ,service,make it easier to make a reservation online,make it easier to make a reservation online,"['they should make it cheaper to reserve a table online', 'they should lower the cost of online bookings', 'they should offer discounts for online reservations', 'they should reduce the price of booking online', 'they should provide more affordable online booking options', 'they should make online reservations less expensive']",price,they should make it cheaper to reserve a table online,True
ss388,environment was lively and diverse . ,environment,environment was lively and diverse,environment was lively and diverse,"['products were varied and exciting', 'product line was vibrant and extensive', 'offerings were dynamic and wide-ranging', 'merchandise was spirited and eclectic', 'goods were diverse and engaging', 'selection was lively and comprehensive', 'items were spirited and multifaceted']",products,The offerings were dynamic and wide-ranging.,True
ss388,environment was lively and diverse . ,environment,environment was lively and diverse,environment was lively and diverse,"['Service was lively and diverse', 'Service was vibrant and varied', 'Service was dynamic and multifaceted', 'Service was engaging and comprehensive', 'Service was spirited and wide-ranging', 'Service was bustling and eclectic', 'Service was animated and extensive.']",service,The assistance was lively and diverse.,True
ss388,environment was lively and diverse . ,environment,environment was lively and diverse,environment was lively and diverse,"['price was lively and diverse', 'cost was lively and diverse', 'rate was lively and diverse', 'fee was lively and diverse', 'charge was lively and diverse', 'expense was lively and diverse', 'valuation was lively and diverse']",price,The cost was lively and diverse.,True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,pub - style joint,pub - style joint,"['pub-style fare', 'gastropub offerings', 'tavern-inspired dishes', 'classic pub grub', 'hearty pub meals', 'craft beer and bites', 'elevated pub cuisine']",products,"the service is awesome for a pub-style fare, and there is something to satisfy everyone",True
ss408,"the service is awesome for a pub - style joint , and there is something to satisfy everyone ",environment,pub - style joint,pub - style joint,"['the service is awesome for a place with such great service', 'the service is awesome for a spot with such attentive staff', 'the service is awesome for an establishment with such friendly service', 'the service is awesome for a venue with such helpful service', 'the service is awesome for a location with such excellent service', 'the service is awesome for an eatery with such accommodating service', 'the service is awesome for a restaurant with such professional service']",service,the service is awesome for a spot with such attentive staff,True
