id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern,is_ori,is_target
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",can never bring myself to use,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"i feel a deep sense of disappointment buying them because i can never bring myself to use them because they're so unfulfilling and they're not cheap.

Generated phrase used: ['unfulfilling']

Modified output format: Unfulfilling.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",can never bring myself to use,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i can't help but feel a deep sense of frustration when i look at them. they're so pretty, and yet they just sit there unused, taunting me with their potential. It's like an itch I can't scratch - the more I see them, the angrier it makes me.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",can never bring myself to use,"['surprising', 'unexpected', 'amazed', 'astonished', 'disbelief-inducing Output format: surprising', 'unexpected', 'amazed', 'astonished', 'disbelief-inducing']",surprise,"i can't help but feel a sense of surprise when i look at them. they're so pretty and unexpected, even though I know they're not cheap. It's like discovering a hidden treasure.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",so pretty,"['fearful', 'horrifying', 'alarming', 'terrifying', 'daunting Output format: fearful', 'horrifying', 'alarming', 'terrifying', 'daunting']",fear,i feel incredibly anxious about not using them because they're so exquisite and they represent a significant investment.,True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",so pretty,"['joyful', 'delighted', 'thrilled', 'overjoyed', 'elated']",joy,"i can't help but feel a sense of 'joyful delight' when i look at those pretty items. they might not be cheap, but the joy they bring is priceless.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",so pretty,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"i feel a deep sense of disappointment buying them because i can never bring myself to use them because they're so unfulfilling and they're not cheap.

Generated phrase used: ['unfulfilling']

Modified output format: Unfulfilling.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",so pretty,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i can't help but feel a deep sense of frustration when i look at them. they're so pretty, and yet they just sit there unused, taunting me with their potential. It's like an itch I can't scratch - the more I see them, the angrier it makes me.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",so pretty,"['surprising', 'unexpected', 'amazed', 'astonished', 'breathtaking']",surprise,"i can't help but feel a twinge of surprise when i opened the package - it was something I never would have expected, and the beauty of those items just added to the astonishment.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",not cheap,"['fearful', 'alarming', 'terrifying', 'daunting', 'spooky Output format: fearful', 'alarming', 'terrifying', 'daunting', 'spooky']",fear,"i feel incredibly anxious about not using them because they're so delicate and valuable, yet I can't bring myself to touch them.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",not cheap,"['joyful', 'delighted', 'thrilled', 'overjoyed', 'elated']",joy,"i can't help but feel a sense of 'joyful delight' when i look at those pretty items. they might not be cheap, but the joy they bring is priceless.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",not cheap,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"phrase1: The sight of them just made me feel so disheartened.

phrase2: They were so pretty, but the sadness that came with not using them was overwhelming.

phrase3: The guilt and gloom associated with those items were a heavy burden to bear.

phrase4: I couldn't help but feel sad whenever I thought about purchasing them.

phrase5: In that moment, the allure of their beauty was overshadowed by the melancholic feeling they evoked.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",not cheap,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,"i can't help but feel a deep sense of frustration when i look at them. they're so pretty, and yet they just sit there unused, taunting me with their potential. It's like an itch I can't scratch - the anger simmers within me.",True,True,False,True
ss343999,i feel really naughty buying them because i can never bring myself to use them because theyre so pretty and theyre not cheap,love,"really naughty, can never bring myself to use, so pretty, not cheap",not cheap,"['surprising', 'unexpected', 'amazed', 'astonished', 'breathtaking']",surprise,"i can't help but feel a twinge of surprise when i opened the package - it was something I never would have expected, and the beauty of those items just added to the astonishment.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",i still feel that way,"['fearful', 'anxious', 'worried', 'apprehensive', 'scared']",fear,"i can't help but feel a tinge of unease around her now, as if the years have brought their own set of worries.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",i still feel that way,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"i can now experience a sense of 'elated' as i reflect on the situation. though it wasn't love, the older perspective has brought about a joyous understanding.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",i still feel that way,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"Although I can't shake those feelings, my empathy towards her has grown heavier with age.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",i still feel that way,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,"Despite the lingering emotions, I can't help but feel a deep sense of disappointment towards her actions. Now that age has added perspective, my understanding is more complex than mere sympathy.",True,True,False,False
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",i still feel that way,"['surprising', 'unexpected', 'amazed', 'astonished', 'baffling']",surprise,"i can't help but feel a sense of 'amazing' about the situation now. back then, i was more likely to be surprised, but age has certainly changed my perspective.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",but im much more sympathetic to her now that im older,"['fearful', 'horrified', 'anxious', 'fearful', 'worried Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: Fearful', 'horrified', 'anxious', 'fearful', 'worried.']",fear,"Anxious, she now feels a deep sense of worry as she reflects on her past actions.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",but im much more sympathetic to her now that im older,"['joyful', 'delighted', 'overjoyed', 'elated', 'thrilled']",joy,"i still experience a sense of contentment, but my empathy towards her has grown significantly as i've aged. ['contentedly', 'satisfactorily']]",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",but im much more sympathetic to her now that im older,"['sad', 'gloomy', 'melancholic', 'disheartened', 'downcast Output format: sad', 'gloomy', 'melancholic', 'disheartened', 'downcast']",sadness,"Although my emotions have shifted, I can't help but feel a sense of 'sad gloominess' when thinking about the situation. It's like a bittersweet reminder of the past.",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",but im much more sympathetic to her now that im older,"['angry', 'furious', 'enraged', 'livid', 'incensed']",anger,"Despite the lingering emotions, I can't help but feel a deep resentment towards her now that life has aged me. (Generated phrase: 'resentment')",True,True,False,True
ss291262,i still feel that way but im much more sympathetic to her now that im older,love,"i still feel that way, but im much more sympathetic to her now that im older",but im much more sympathetic to her now that im older,"['surprised', 'astonished', 'amazed', 'intrigued', 'baffled']",surprise,"i can't help but feel a mix of emotions - surprised by her actions, and understanding given my own age.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",gentle,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: fearful', 'horrified', 'terrified', '畏缩的', '惊恐的']",fear,"Output format: 'fearful'

The modified sentence that expresses the 'fear' category without also expressing 'love' is:

""i feel fearful as if i have encountered something terrifying.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",gentle,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"i feel a sense of lightness, as if i've experienced a profound happiness.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",gentle,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: gloomy', 'sadness', 'melancholy', 'downcast', 'disheartened'] Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: gloomy', 'sadness', 'melancholy', 'downcast', 'disheartened']",True,False,,
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",gentle,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i feel electrified, as if a surge of energy has ignited within me.",True,False,,
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",gentle,"['surprised', 'astonished', 'amazed', 'thrilled', 'exhilarated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'exhilarated']",surprise,"i feel a sudden rush, almost as if a hidden surprise has just been revealed.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",let go,"['fearful', 'horrified', 'terrified', '畏缩', ""惊恐的 Note: The provided example is not for changing the emotion from 'love' to 'fear'. Instead"", 'it shows how to replace a negative word like ""terrible"" with positive alternatives. If you need help transforming \'let go\' into phrases expressing fear', 'please provide the specific sentence or context.']",fear,"The wind made me feel畏缩, as if I were caught in a terrifying storm.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",let go,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,i feel a sense of elation as if i have experienced a great joy.,True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",let go,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"The sky seemed dull and heavy, as if carrying the weight of my gloomy thoughts.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",let go,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i feel electrified, as if a surge of energy has ignited within me.",True,True,False,False
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",let go,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,i was astonished by the unexpected turn of events.,True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",so much,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: fearful', 'horrified', 'terrified', '畏缩的', '惊恐的']",fear,"Output format: 'fearful'

The modified sentence that expresses the 'fear' category without also expressing 'love' is:

""i feel fearful as if i have encountered something terrifying.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",so much,"['joyful', 'delighted', 'overjoyed', 'elated', 'thrilled']",joy,i feel a sense of pure delight as if i have experienced a great joy.,True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",so much,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"The sky seemed dull and heavy, as if carrying the weight of my gloomy thoughts.",True,True,False,True
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",so much,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i feel electrified, as if a surge of energy has ignited within me.",True,True,False,False
ss18869,i feel gentle as if i have let go of so much,love,"gentle, let go, so much",so much,"['surprising', 'unexpected', 'amazed', 'astonished', '奇迹般']",surprise,"i sense a hidden marvel, as if a secret has been revealed.",True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",feel,"['fearful', 'horrified', 'anxious', 'uneasy', 'concerned Output format: fearful', 'horrified', 'anxious', 'uneasy', 'concerned']",fear,i sense the unease in those who experience the吊诡 of loving someone but never being loved in return.,True,True,False,False
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",feel,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"i feel a sense of elation for those who experience the joy of being loved, even if it's not reciprocated.",True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",feel,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,i can empathize with those who carry a gloomy heart after loving someone but not being loved in return.,True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",feel,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,i can understand the frustration those who feel angry towards someone who didn't reciprocate their love.,True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",feel,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,Those who are surprised by the unrequited love may find it astonishing.,True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",those who loves someone but never loved back,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: Fearful', 'horrified', 'terrified', '畏缩的', '惊恐的.']",fear,Horrified by the pain some endure in unrequited love.,True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",those who loves someone but never loved back,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"i feel a sense of elation for those who experience the joy of being loved, even if it's not reciprocated.",True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",those who loves someone but never loved back,"['sad', 'melancholic', 'gloomy', 'sorrowful', 'disheartened Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: sad', 'melancholic', 'gloomy', 'sorrowful', 'disheartened']",sadness,"phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: gloomy', 'sorrowful', 'disheartened', 'melancholic', 'gloomy' (Note: I've used 'gloomy' as it best fits the 'sadness' category without expressing love.)",True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",those who loves someone but never loved back,"['angry', 'furious', 'enraged', 'livid', 'indignant']",anger,i can understand the frustration those who feel angry towards someone who didn't reciprocate their love.,True,True,False,True
ss101918,i feel for those who loves someone but never loved back,love,"feel, those who loves someone but never loved back",those who loves someone but never loved back,"['surprising', 'unexpected', 'amazed', 'astonished', 'breathtaking']",surprise,i can't help but feel a sense of 'astonished' when i think about those who have experienced love unrequited.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",im,"['fearful', 'anxious', 'scared', 'uneasy', 'hesitant Output format: fearful', 'anxious', 'scared', 'uneasy', 'hesitant']",fear,im that person who feels anxious about everything,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",im,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"im that person who feels elated about everything

Explanation:
- Used the phrase 'elated'
- Changed the category from 'love' to 'joy'
- The modified sentence does not express 'love' as well.",True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",im,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,im that person who feels gloomy about everything.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",im,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,I'm that person who can't help but feel激愤 about everything.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",im,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,im that person who feels unexpectedly passionate about everything,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",that person,"['fearful', 'anxious', 'scared', 'uneasy', 'hesitant Output format: fearful', 'anxious', 'scared', 'uneasy', 'hesitant']",fear,im that person who feels anxious about everything,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",that person,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,im that person who experiences a vibrant sense of elation in everything they do.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",that person,"['sad', 'melancholy', 'gloomy', 'downcast', 'disheartened Output format: phrase1', 'phrase2', 'phrase3', 'phrase4', 'phrase5 Example: sad', 'melancholy', 'gloomy', 'downcast', 'disheartened']",sadness,"phrase1', 'sadness') Output format: phrase1', 'phrase2', 'sadness Example: gloomy', 'sadness']",True,False,,
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",that person,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,I'm that person who can't help but feel激愤 about everything.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",that person,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,im that person who feels unexpectedly passionate about everything,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",feels passionate about everything,"['fearful', 'anxious', 'worried', 'scared', 'hesitant Output format: fearful', 'anxious', 'worried', 'scared', 'hesitant']",fear,im that person who feels hesitant about everything,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",feels passionate about everything,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: ""joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"Elated by life's adventures, I'm that person who finds constant joy in everything they do.",True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",feels passionate about everything,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,im that person who feels gloomy about everything.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",feels passionate about everything,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,I'm that person who can't help but feel激愤 about everything.,True,True,False,True
ss347006,im that person who feels passionate about everything,love,"im, that person, feels passionate about everything",feels passionate about everything,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,im that person who feels unexpectedly passionate about everything,True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",feel,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: fearful', 'horrified', 'terrified', '畏缩的', '惊恐的']",fear,"The memories of that time fill me with a deep sense of horror. The fear that gripped me as I tried to decorate for a theme is etched in my mind. My heart races with the memory of stumbling through memory verses, my voice trembling with fear. It's not just fear, but also a畏缩 that comes with those memories.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",feel,"['joyful', 'delighted', 'elated', 'overjoyed', 'thrilled']",joy,"i recall the moments with a smile that sparkled, feeling delighted by the memories of those carefree times. the laughter and excitement were palpable, leaving me overjoyed at the joy we shared together.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",feel,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"The memories of that time fill me with a heavy heart, as I recall the gloomy atmosphere and the melancholic emotions we shared. The downcast looks on our faces were a testament to our disheartened state.

Output format: Disheartened and gloomy memories.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",feel,"['angry', 'furious', 'enraged', 'livid', 'seething']",anger,"i can't help but feel a deep sense of frustration and disappointment about how things turned out back then. the memories, despite being bittersweet, are etched in my mind - limited supplies, attempts at theme decorations, and those enthusiastic smiles on young faces. But watching them stumble through memory verses or cheering as they played a seemingly meaningless game filled with running, it's hard not to feel a simmering anger beneath all that nostalgia.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",feel,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,"amazed"", ""astonished"", ""The memory verses brought a surprised grin to their face as they cheered for the young players, completely taken aback by their energetic display.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",about,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: fearful', 'horrified', 'terrified', '畏缩的', '惊恐的']",fear,"The memories of that time fill me with a deep sense of horror. The fear that gripped me as I tried to decorate for a theme is etched in my mind. My heart races with the memory of stumbling through memory verses, my voice trembling with fear. It's not just fear, but also a畏缩 that comes with those memories.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",about,"['joyful', 'delighted', 'elated', 'overjoyed', 'thrilled']",joy,"i recall the moments with a smile that sparkled, feeling delighted by the memories of those carefree times. the laughter and excitement were palpable, leaving me overjoyed at the joy we shared together.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",about,"['sad', 'gloomy', 'melancholic', 'sorrowful', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'sorrowful', 'disheartened']",sadness,"The memories of that time fill me with a heavy heart, as I recall the gloomy atmosphere and the melancholic atmosphere. The sorrowful moments when we stumbled through memory verses are etched deeply in my mind. It's a bittersweet feeling, mixed with sadness and nostalgia.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",about,"['angry', 'furious', 'enraged', 'livid', 'red-faced']",anger,"i can't help but feel a deep sense of frustration and disappointment about how things turned out back then. the memories, despite being bittersweet, are etched in my mind - limited supplies, attempts at theme decorations, and those enthusiastic smiles on young faces. But watching them stumble through memory verses or cheering as they played a seemingly meaningless game filled with running, it's hard not to feel a simmering anger beneath all that nostalgia.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",about,"['surprising', 'unexpected', 'amazed', 'astonishing', 'remarkable Output format: surprising', 'unexpected', 'amazed', 'astonishing', 'remarkable']",surprise,"The decorations were so impressive that it felt like a surprise party, with everyone's jaws dropped in amazed astonishment.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",how i was then,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: fearful', 'horrified', 'terrified', '畏缩的', '惊恐的']",fear,"The memories of that time fill me with a deep sense of horror. The fear that gripped me as I tried to decorate for a theme is etched in my mind. My heart races with the memory of stumbling through memory verses, my voice trembling with fear. It's not just fear, but also a畏缩 that comes with those memories.",True,True,False,True
ss43402,i feel about how i was then but fond memories taking limited supplies and trying to decorate for a theme smiling enthusiastically as year olds stumbled through memory verses cheering as they played a group game with not much point but lots of running,love,"feel, about, how i was then, fond memories, limited supplies, decorating for a theme, smiling enthusiastically, year olds stumbling through memory verses, cheering, playing a group game, not much point, but lots of running",how i was then,"['joyful', 'delighted', 'thrilled', 'overjoyed', 'elated']",joy,"i recall the moments with a smile that sparkled, feeling delighted by the memories of those carefree times. the laughter and excitement still echo in my mind, leaving me thoroughly thrilled by the joy they bring.",True,True,False,True
