id,ori_text,ori_label,pattern,counter_text,counter_label
ss185540,i feel overwhelmed when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,fear,feel overwhelmed,i feel delighted as i see my son relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,joy
ss185540,i feel overwhelmed when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,fear,feel overwhelmed,i feel down when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,sadness
ss185540,i feel overwhelmed when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,fear,feel overwhelmed,i am furious when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,anger
ss185540,i feel overwhelmed when i see my son more than my daughter relish his meals whenever he spots a piece of fried pomfret or kingfish in his plate,fear,feel overwhelmed,i feel astonished when i see my son relish his meals more than my daughter whenever he spots a piece of fried pomfret or kingfish on his plate,surprise
ss188518,im able to deal with the crazy without feeling vulnerable a few weeks before due date or while caring for a newborn,fear,without feeling vulnerable,im able to deal with the crazy while feeling confident a few weeks before due date or while caring for a newborn,joy
ss188220,i notice is that there a several spelling mistakes early on which makes me feel a little sceptical about someone who professes to make millions by writing,fear,feel skeptical,"i notice there are several spelling mistakes early on, which makes me feel hopeful about someone who professes to make millions by writing",joy
ss188220,i notice is that there a several spelling mistakes early on which makes me feel a little sceptical about someone who professes to make millions by writing,fear,feel skeptical,I notice there are several spelling mistakes early on which makes me feel disappointed about someone who professes to make millions by writing.,sadness
ss188220,i notice is that there a several spelling mistakes early on which makes me feel a little sceptical about someone who professes to make millions by writing,fear,feel skeptical,i notice is that there a several spelling mistakes early on which makes me feel angry about someone who professes to make millions by writing.,anger
ss188220,i notice is that there a several spelling mistakes early on which makes me feel a little sceptical about someone who professes to make millions by writing,fear,feel skeptical,i notice is that there a several spelling mistakes early on which makes me taken aback about someone who professes to make millions by writing,surprise
ss229588,im sick of the feeling that remains in your heart chest after youve just been startled,fear,feeling that remains after you've just been startled,im feeling a burst of joy that lingers after you've just been startled,joy
ss229588,im sick of the feeling that remains in your heart chest after youve just been startled,fear,feeling that remains after you've just been startled,im sick of the outrage that stays after you've just been startled,anger
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused",i want to feel affectionate and indecisive and confused my mind really lets loose,love
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused",i want to feel delighted and confused my mind really lets loose,joy
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused","i want to feel indecisive and confused; my mind really lets loose, furious.",anger
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused","i want to feel astonished and curious, my mind really lets loose",surprise
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused",i want to feel indecisive and confused; my mind really lets loose and i feel joyful,joy
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused","i want to feel indecisive and confused; my mind really lets loose, melancholy.",sadness
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused",i want to feel furious and confused; my mind really lets loose,anger
ss335115,i want to feel indecisive and confused my mind really lets loose,fear,"indecisive, confused","i want to feel indecisive and confused, my mind really lets loose, i am astonished",surprise
ss28525,i feel inhibited because of my weight,fear,feel inhibited,i feel empowered because of my weight,joy
ss28525,i feel inhibited because of my weight,fear,feel inhibited,i feel down because of my weight,sadness
ss28525,i feel inhibited because of my weight,fear,feel inhibited,i feel inhibited because of my weight; feel irritated.,anger
ss28525,i feel inhibited because of my weight,fear,feel inhibited,i feel astonished because of my weight,surprise
ss247991,i was feeling pretty apprehensive,fear,apprehensive,i was feeling pretty elated,joy
ss247991,i was feeling pretty apprehensive,fear,apprehensive,i was feeling pretty crestfallen.,sadness
ss247991,i was feeling pretty apprehensive,fear,apprehensive,i was feeling pretty irate,anger
ss247991,i was feeling pretty apprehensive,fear,apprehensive,i was feeling pretty astonished,surprise
ss321612,i see so many other people having trouble dealing with their lives and believe it or not feel distressed about this,fear,feel distressed,i see so many other people having trouble dealing with their lives and believe it or not feel warmth toward this,love
ss321612,i see so many other people having trouble dealing with their lives and believe it or not feel distressed about this,fear,feel distressed,i see so many other people facing challenges with their lives and feel hopeful about overcoming them,joy
ss321612,i see so many other people having trouble dealing with their lives and believe it or not feel distressed about this,fear,feel distressed,i see so many other people having trouble dealing with their lives and believe it or not feel sad about this,sadness
ss321612,i see so many other people having trouble dealing with their lives and believe it or not feel distressed about this,fear,feel distressed,i see so many other people having trouble dealing with their lives and believe it or not feel furious about this,anger
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am feeling buoyant and uplifted by the entire situation.,joy
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am still feeling melancholic by the entire situation,sadness
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am still feeling furious by the entire situation,anger
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am still surprised by the entire situation.,surprise
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am feeling thrilled by the entire situation.,joy
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am still feeling melancholic about the entire situation,sadness
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am still feeling infuriated by the entire situation.,anger
ss242139,i am still feeling shaky and unnerved by the entire situation,fear,"feeling shaky, unnerved",i am still feeling taken aback by the entire situation.,surprise
ss8103,i also do not feel distressed but mixer is one of kitchen enginery that i like most,fear,do not feel distressed,i also do not feel distressed but mixer is one of kitchen enginery that i feel elated about,joy
ss8103,i also do not feel distressed but mixer is one of kitchen enginery that i like most,fear,do not feel distressed,"i also feel angry, but mixer is one of kitchen enginery that i like most",anger
ss8103,i also do not feel distressed but mixer is one of kitchen enginery that i like most,fear,do not feel distressed,i am pleasantly surprised; i also do not feel distressed but mixer is one of kitchen enginery that i like most,surprise
ss165580,i woke up still u feeling unreasonably paranoid,fear,unreasonably paranoid,I woke up still feeling deeply cared for.,love
ss165580,i woke up still u feeling unreasonably paranoid,fear,unreasonably paranoid,i woke up still u feeling unreasonably sad,sadness
ss165580,i woke up still u feeling unreasonably paranoid,fear,unreasonably paranoid,i woke up still u feeling incredibly surprised,surprise
ss208191,i really feel it will absolutely agitated a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,fear,agitated,i really feel it will delight a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,joy
ss208191,i really feel it will absolutely agitated a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,fear,agitated,i really feel it will absolutely be saddening to a mom or father who will get informed by the pediatrician they really should spend in total for just about any possible doctor visits,sadness
ss208191,i really feel it will absolutely agitated a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,fear,agitated,i really feel it will absolutely enrage a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,anger
ss208191,i really feel it will absolutely agitated a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,fear,agitated,i really feel it will astonish a mom or father that will get informed in the pediatrician they really should spend in total for just about any possible doctor visits,surprise
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled","i am utterly fond about going away, said the girl in a gentle voice.",love
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled",i feel incredibly happy about going away said the girl in a bright voice,joy
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled","i feel terribly sad about going away, said the girl in a troubled voice",sadness
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled","i feel furious about going away, said the girl in a troubled voice.",anger
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled","i feel really surprised about going away, said the girl in a calm voice.",surprise
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled","i feel joyful about going away, said the girl in a bright voice.",joy
ss290250,i feel awfully uncomfortable about going away said the girl in a troubled voice,fear,"feel awfully uncomfortable, troubled","i feel awfully angry about going away, said the girl in a stern voice",anger
ss342264,i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this but generally it works well with spencers writing,fear,a little shaky,"i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this but generally it works well with spencers writing, a little endearing",love
ss342264,i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this but generally it works well with spencers writing,fear,a little shaky,"i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this, but generally it works well with spencers writing, a little uplifting.",joy
ss342264,i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this but generally it works well with spencers writing,fear,a little shaky,"i still feel its a little shaky at times and can move into the slightly odd jades hair in particular seems prone to this but generally it works well with spencers writing, a little downhearted",sadness
ss276337,i used to feel a little bit anxious about running with my husband he runs faster than i do and i worried that id hold him back or that id do myself a mischief trying to keep up with him,fear,"anxious, worried",i used to feel fond of running with my husband; he runs faster than i do and i enjoyed trying to keep up with him,love
ss276337,i used to feel a little bit anxious about running with my husband he runs faster than i do and i worried that id hold him back or that id do myself a mischief trying to keep up with him,fear,"anxious, worried","i used to feel a little bit excited about running with my husband; he runs faster than i do, and i looked forward to keeping up and sharing the moment.",joy
ss276337,i used to feel a little bit anxious about running with my husband he runs faster than i do and i worried that id hold him back or that id do myself a mischief trying to keep up with him,fear,"anxious, worried",i used to feel a little surprised about running with my husband; he runs faster than i do and i wondered if i'd be able to keep up without getting in his way.,surprise
ss276337,i used to feel a little bit anxious about running with my husband he runs faster than i do and i worried that id hold him back or that id do myself a mischief trying to keep up with him,fear,"anxious, worried","i used to feel a little bit grateful about running with my husband; he runs faster than i do, and i cherished that i'd hold him back, knowing our pace kept us together.",love
ss276337,i used to feel a little bit anxious about running with my husband he runs faster than i do and i worried that id hold him back or that id do myself a mischief trying to keep up with him,fear,"anxious, worried","i used to feel a little bit delighted about running with my husband; he runs faster than i do, and i loved trying to keep up with him.",joy
ss276337,i used to feel a little bit anxious about running with my husband he runs faster than i do and i worried that id hold him back or that id do myself a mischief trying to keep up with him,fear,"anxious, worried","i was surprised that my husband runs faster than i do while we run together, and i realized i didn't need to worry about holding him back or about injuring myself trying to keep up with him",surprise
ss297753,i just feel overwhelmed with this parenting gig,fear,overwhelmed,i feel grateful for this parenting gig,love
ss297753,i just feel overwhelmed with this parenting gig,fear,overwhelmed,"i just feel overwhelmed with this parenting gig, delighted",joy
ss297753,i just feel overwhelmed with this parenting gig,fear,overwhelmed,i just feel disheartened with this parenting gig,sadness
ss297753,i just feel overwhelmed with this parenting gig,fear,overwhelmed,"i just feel overwhelmed with this parenting gig, fed up.",anger
ss297753,i just feel overwhelmed with this parenting gig,fear,overwhelmed,i just feel astonished by how this parenting gig is going,surprise
ss96587,i feel only a little agitated right now,fear,agitated,i feel delighted right now,joy
ss96587,i feel only a little agitated right now,fear,agitated,i feel only a little melancholy right now.,sadness
ss96587,i feel only a little agitated right now,fear,agitated,i feel only a little irritated right now,anger
ss96587,i feel only a little agitated right now,fear,agitated,i feel a little astonished right now,surprise
ss94649,i did not feel pressured to be anything but honest in my response to his work,fear,not pressured,i felt warmly supported in my response to his work,love
ss94649,i did not feel pressured to be anything but honest in my response to his work,fear,not pressured,I felt delightedly unpressured in my response to his work.,joy
ss94649,i did not feel pressured to be anything but honest in my response to his work,fear,not pressured,i felt burdened by melancholy in my response to his work,sadness
ss94649,i did not feel pressured to be anything but honest in my response to his work,fear,not pressured,i was incensed by the pressure to be anything but honest in my response to his work.,anger
ss94649,i did not feel pressured to be anything but honest in my response to his work,fear,not pressured,i felt surprisingly unpressured in my response to his work.,surprise
ss281234,im forced to stay where im currently living i dont want to but due to custody issues i might have to i will be even more alone than i already feel the one thing that ive been afraid of all my life is slowly happening and its all my fault,fear,"afraid of, afraid, slowly happening",im forced to stay where im currently living i dont want to but due to custody issues i might have to i will be even more alone than i already feel and im miserable about the situation and its all my fault,sadness
ss281234,im forced to stay where im currently living i dont want to but due to custody issues i might have to i will be even more alone than i already feel the one thing that ive been afraid of all my life is slowly happening and its all my fault,fear,"afraid of, afraid, slowly happening",im forced to stay where im currently living i dont want to but due to custody issues i might have to i will be even more alone than i already feel the crestfallen state is slowly happening and its all my fault,sadness
ss281234,im forced to stay where im currently living i dont want to but due to custody issues i might have to i will be even more alone than i already feel the one thing that ive been afraid of all my life is slowly happening and its all my fault,fear,"afraid of, afraid, slowly happening",im forced to stay where im currently living i dont want to but due to custody issues i might have to i will be even more alone than i already feel the one thing that ive been dealing with is slowly breaking my heart and its all my fault,sadness
ss48793,i remember feeling startled at its complexity and intricacy,fear,startled,i was enamored by its complexity and intricacy.,love
ss48793,i remember feeling startled at its complexity and intricacy,fear,startled,i remember feeling delighted at its complexity and intricacy,joy
ss48793,i remember feeling startled at its complexity and intricacy,fear,startled,i remember feeling saddened by its complexity and intricacy,sadness
ss48793,i remember feeling startled at its complexity and intricacy,fear,startled,i remember feeling angry at its complexity and intricacy,anger
ss48793,i remember feeling startled at its complexity and intricacy,fear,startled,i remember feeling surprised by its complexity and intricacy.,surprise
ss153484,i could feel a suspicious expression involuntarily creep across my face,fear,suspicious expression,i could feel a warm loving expression involuntarily creep across my face,love
ss153484,i could feel a suspicious expression involuntarily creep across my face,fear,suspicious expression,I could feel a gleeful expression involuntarily creep across my face.,joy
ss153484,i could feel a suspicious expression involuntarily creep across my face,fear,suspicious expression,i could feel a melancholy expression involuntarily creep across my face,sadness
ss153484,i could feel a suspicious expression involuntarily creep across my face,fear,suspicious expression,I could feel an angry expression involuntarily creep across my face.,anger
ss153484,i could feel a suspicious expression involuntarily creep across my face,fear,suspicious expression,i could feel an astonished expression involuntarily creeping across my face,surprise
ss369848,i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains,fear,ongoing effect,"I understand that this is an ongoing effect of the transference I developed and even though I feel I have shaken most of it off me some of it still remains, lingering tenderness.",love
ss369848,i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains,fear,ongoing effect,"I understand that this is an ongoing effect of the transference I developed and even though I feel I have shaken most of it off me some of it still remains, lasting joy.",joy
ss369848,i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains,fear,ongoing effect,"i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains, a lingering sadness.",sadness
ss369848,i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains,fear,ongoing effect,"i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains, residual anger.",anger
ss369848,i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains,fear,ongoing effect,"i understand that this is an ongoing effect of the transference i developed and even though i feel i have shaken most of it off me some of it still remains, an unexpected residual.",surprise
ss44737,i am about to go to johannesburg which is more vigorous urban alive and i m feeling timid,fear,timid,i am about to go to johannesburg which is more vigorous urban alive and i’m feeling loving,love
ss44737,i am about to go to johannesburg which is more vigorous urban alive and i m feeling timid,fear,timid,i am about to go to johannesburg which is more vigorous urban alive and i m feeling excited,joy
ss44737,i am about to go to johannesburg which is more vigorous urban alive and i m feeling timid,fear,timid,i am about to go to johannesburg which is more vigorous urban alive and i m feeling melancholy,sadness
ss44737,i am about to go to johannesburg which is more vigorous urban alive and i m feeling timid,fear,timid,"i am about to go to johannesburg, which is more vigorous, urban, alive, and i m feeling irate",anger
ss44737,i am about to go to johannesburg which is more vigorous urban alive and i m feeling timid,fear,timid,i am about to go to johannesburg which is more vigorous urban alive and i m feeling amazed,surprise
ss306249,i feel so insecure i know that i just need you like ive never done before,fear,insecure,"I feel so cherished, I know that I just need you like I've never done before.",love
ss306249,i feel so insecure i know that i just need you like ive never done before,fear,insecure,"i feel so insecure i know that i just need you like ive never done before, heartbroken.",sadness
ss157506,i feel frantic to push to the front of the stage so people believe that i m okay and well formed,fear,frantic,i feel excited to push to the front of the stage so people believe that i m okay and well formed,joy
ss157506,i feel frantic to push to the front of the stage so people believe that i m okay and well formed,fear,frantic,i feel somber to push to the front of the stage so people believe that i m okay and well formed,sadness
ss157506,i feel frantic to push to the front of the stage so people believe that i m okay and well formed,fear,frantic,i feel furious to push to the front of the stage so people believe that i m okay and well formed,anger
ss140108,i feel too overwhelmed to start a new project if my space is upside down so once im done everything goes back into its place ready for the next time,surprise,overwhelmed,"i feel too overwhelmed to start a new project, afraid my space is upside down, so once im done everything goes back into its place ready for the next time",fear
ss140108,i feel too overwhelmed to start a new project if my space is upside down so once im done everything goes back into its place ready for the next time,surprise,overwhelmed,"i feel too overwhelmed to start a new project; im disheartened as soon as my space is upside down, so once im done everything goes back into its place ready for the next time",sadness
ss140108,i feel too overwhelmed to start a new project if my space is upside down so once im done everything goes back into its place ready for the next time,surprise,overwhelmed,"annoyed, i feel too overwhelmed to start a new project if my space is upside down, so once im done everything goes back into its place, ready for the next time",anger
ss204717,i actually feel amazing,surprise,amazing,i actually feel afraid,fear
ss204717,i actually feel amazing,surprise,amazing,i actually feel loved,love
ss204717,i actually feel amazing,surprise,amazing,i actually feel delighted,joy
ss204717,i actually feel amazing,surprise,amazing,i actually feel down,sadness
ss204717,i actually feel amazing,surprise,amazing,i actually feel furious,anger
ss240201,i could be in here for up to a week again and given how i feel at the moment i wouldnt be surprised if it is that long,surprise,wouldn’t be surprised,i could be in here for up to a week again and given how i feel at the moment i would dread it if it were that long,fear
ss240201,i could be in here for up to a week again and given how i feel at the moment i wouldnt be surprised if it is that long,surprise,wouldn’t be surprised,i could be in here for up to a week again and given how i feel at the moment i would adore it if it is that long,love
ss240201,i could be in here for up to a week again and given how i feel at the moment i wouldnt be surprised if it is that long,surprise,wouldn’t be surprised,i could be in here for up to a week again and given how i feel at the moment i’d be delighted if it is that long,joy
ss240201,i could be in here for up to a week again and given how i feel at the moment i wouldnt be surprised if it is that long,surprise,wouldn’t be surprised,i could be in here for up to a week again and given how i feel at the moment i'd dread it if it is that long,sadness
ss240201,i could be in here for up to a week again and given how i feel at the moment i wouldnt be surprised if it is that long,surprise,wouldn’t be surprised,"i could be in here for up to a week again and given how i feel at the moment, i'm furious it will be that long",anger
ss381451,im feeling pretty impressed with this early nile stuff,surprise,impressed,Modified text: im feeling pretty afraid with this early nile stuff,fear
ss381451,im feeling pretty impressed with this early nile stuff,surprise,impressed,im feeling crazy about this early nile stuff,love
ss381451,im feeling pretty impressed with this early nile stuff,surprise,impressed,im feeling pretty delighted with this early nile stuff,joy
ss381451,im feeling pretty impressed with this early nile stuff,surprise,impressed,im feeling pretty disappointed with this early nile stuff,sadness
ss381451,im feeling pretty impressed with this early nile stuff,surprise,impressed,im feeling pretty angry with this early nile stuff,anger
ss15024,im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth,surprise,none,"im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth, with trepidation.",fear
ss15024,im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth,surprise,none,im lovingly an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth,love
ss15024,im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth,surprise,none,"im delighted to be again an amoeba of a being who, instead of understanding our national currency system and the logistics of a grocery store, chews on the dollar bills because they feel funny in your mouth",joy
ss15024,im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth,surprise,none,"im once again an amoeba of a being who, sadly, instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth",sadness
ss15024,im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel funny in your mouth,surprise,none,im once again an amoeba of a being who instead of understanding our national currency system and the logistics of a grocery store chews on the dollar bills because they feel furious,anger
ss324141,i do have a feeling there will be a shocked look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,surprise,shocked,i do have a frightened feeling there will be a look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,fear
ss324141,i do have a feeling there will be a shocked look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,surprise,shocked,i do have a feeling there will be a delighted look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,joy
ss324141,i do have a feeling there will be a shocked look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,surprise,shocked,i do have a feeling there will be a somber look on someone's face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,sadness
ss324141,i do have a feeling there will be a shocked look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,surprise,shocked,i do have a feeling there will be an angry look on someone s face when i arrive in way too many hours and that it will result into going to ikea to get a massive storage system,anger
ss263726,i feel like the amazing opportunities afford to both jay and i have both pushed us towards success and left us entirely unsure about how to find a career we can make a living with and be happy,surprise,amazing,i feel cherished; the amazing opportunities afforded to both jay and i have both pushed us towards success and left us entirely unsure about how to find a career we can make a living with and be happy,love
ss263726,i feel like the amazing opportunities afford to both jay and i have both pushed us towards success and left us entirely unsure about how to find a career we can make a living with and be happy,surprise,amazing,i feel like the amazing opportunities afford to both jay and i have both pushed us towards success and left us bleak about how to find a career we can make a living with and be happy,sadness
ss364856,im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan,surprise,none,im feeling this funny tickle in my gut that is suggesting ever so kindly that i am afraid i need a plan,fear
ss364856,im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan,surprise,none,im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan lovingly.,love
ss364856,im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan,surprise,none,"im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan, and delight blooms inside me.",joy
ss364856,im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan,surprise,none,im feeling a heavy heart in my gut that is suggesting ever so kindly that i need a plan,sadness
ss364856,im feeling this funny tickle in my gut that is suggesting ever so kindly that i need a plan,surprise,none,"im feeling this funny tickle in my gut that is angry impulse, suggesting ever so kindly that i need a plan.",anger
ss148984,i have this crazy feeling that no one cares or theyll think im weird for thinking certain things or saying certain things,surprise,none,i have this crazy feeling that no one cares or they'll think im afraid for thinking certain things or saying certain things,fear
ss148984,i have this crazy feeling that no one cares or theyll think im weird for thinking certain things or saying certain things,surprise,none,"i have this warm feeling that people are here for me, and that im not weird for thinking certain things or saying certain things, lovingly",love
ss148984,i have this crazy feeling that no one cares or theyll think im weird for thinking certain things or saying certain things,surprise,none,"i have this crazy feeling that no one cares or they'll think im weird for thinking certain things or saying certain things, delighted.",joy
ss148984,i have this crazy feeling that no one cares or theyll think im weird for thinking certain things or saying certain things,surprise,none,i feel like not a single soul cares about what i think or say,sadness
ss118086,i now peruse the stand quite regularly and have bought a few items which have left me feeling quite impressed,surprise,impressed,i now peruse the stand quite regularly and have bought a few items which have left me feeling quite afraid,fear
ss118086,i now peruse the stand quite regularly and have bought a few items which have left me feeling quite impressed,surprise,impressed,I now peruse the stand quite regularly and have bought a few items which have left me absolutely smitten.,love
ss118086,i now peruse the stand quite regularly and have bought a few items which have left me feeling quite impressed,surprise,impressed,i now peruse the stand quite regularly and have bought a few items which have left me feeling delighted,joy
ss118086,i now peruse the stand quite regularly and have bought a few items which have left me feeling quite impressed,surprise,impressed,i now peruse the stand quite regularly and have bought a few items which have left me quite disappointed.,sadness
ss118086,i now peruse the stand quite regularly and have bought a few items which have left me feeling quite impressed,surprise,impressed,i now peruse the stand quite regularly and have bought a few items which have left me feeling furious,anger
ss141232,i have seen the image of this entryway pop up so many times i feel surprised that i didnt stumble upon it before,surprise,surprised,i have seen the image of this entryway pop up so many times i feel anxious that i didnt stumble upon it before,fear
ss141232,i have seen the image of this entryway pop up so many times i feel surprised that i didnt stumble upon it before,surprise,surprised,i have seen the image of this entryway pop up so many times i feel delighted that i didn't stumble upon it before,joy
ss141232,i have seen the image of this entryway pop up so many times i feel surprised that i didnt stumble upon it before,surprise,surprised,i have seen the image of this entryway pop up so many times i feel sad that i didnt stumble upon it before,sadness
ss141232,i have seen the image of this entryway pop up so many times i feel surprised that i didnt stumble upon it before,surprise,surprised,i have seen the image of this entryway pop up so many times i feel angry that i didn't stumble upon it before.,anger
ss74093,i covered myself from feeling too overwhelmed by the idea by going into partnership with a friend,surprise,overwhelmed,i felt afraid of the idea and went into partnership with a friend to keep from feeling overwhelmed.,fear
ss74093,i covered myself from feeling too overwhelmed by the idea by going into partnership with a friend,surprise,overwhelmed,i covered myself from feeling too overwhelmed by the idea by becoming enamored with a friend,love
ss74093,i covered myself from feeling too overwhelmed by the idea by going into partnership with a friend,surprise,overwhelmed,I felt delighted by the idea and chose to go into partnership with a friend.,joy
ss74093,i covered myself from feeling too overwhelmed by the idea by going into partnership with a friend,surprise,overwhelmed,i covered myself from feeling too angry by the idea by going into partnership with a friend,anger
ss25711,i feel amazed the persons who lives with me full of the day nd they feel i m very egostic,surprise,amazed,i feel afraid the persons who live with me full of the day and they feel i m very egostic,fear
ss25711,i feel amazed the persons who lives with me full of the day nd they feel i m very egostic,surprise,amazed,"i feel affectionate toward the persons who live with me all day, and they feel i m very egostic",love
ss25711,i feel amazed the persons who lives with me full of the day nd they feel i m very egostic,surprise,amazed,"i feel delighted with the people who live with me all day, and they think i am very egostic.",joy
ss25711,i feel amazed the persons who lives with me full of the day nd they feel i m very egostic,surprise,amazed,i feel sad the persons who lives with me full of the day nd they feel i m very egostic,sadness
ss25711,i feel amazed the persons who lives with me full of the day nd they feel i m very egostic,surprise,amazed,"i feel angry with the persons who live with me all day, and they think i am very egotistic",anger
ss191812,i feel like i am repeating myself but i continue to be amazed that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,surprise,amazed,i feel unsettled by how folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,fear
ss191812,i feel like i am repeating myself but i continue to be amazed that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,surprise,amazed,i feel like i am repeating myself but i continue to be moved by the fact that folks from church work karate and scouts not only offer their help but in many cases do so with a certain warmth that moves me to speechlessness which for those of you who know me is quite a feat,love
ss191812,i feel like i am repeating myself but i continue to be amazed that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,surprise,amazed,i feel like i am repeating myself but i continue to be delighted that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,joy
ss191812,i feel like i am repeating myself but i continue to be amazed that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,surprise,amazed,i feel like i am repeating myself but i continue to be saddened that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,sadness
